MovieID,Title,Year,Genres,Language,Country,Total Views
1898,"Land Girls, The",1998,DRAMA|WAR,Italian,USA,72079
1899,Passion in the Desert,1998,ADVENTURE|DRAMA,German,Canada,1802
1900,"Children of Heaven, The (Bacheha-Ye Aseman)",1997,DRAMA,Italian,Canada,76291
1901,Dear Jesse,1997,DOCUMENTARY,French,France,24759
1902,Dream for an Insomniac,1996,DRAMA|ROMANCE,English,India,29099
1903,Hav Plenty,1997,COMEDY,French,Canada,41847
1904,Henry Fool,1997,COMEDY|DRAMA,French,Canada,50427
1905,Marie Baie Des Anges,1997,DRAMA,Spanish,USA,98506
1906,Mr. Jealousy,1997,COMEDY|ROMANCE,Spanish,USA,29158
1907,Mulan,1998,ANIMATION|CHILDREN'S,French,USA,76100
1908,Resurrection Man,1998,DRAMA|THRILLER,English,USA,40533
1909,"X-Files: Fight the Future, The",1998,MYSTERY|SCI-FI|THRILLER,English,France,14417
1910,I Went Down,1997,ACTION|COMEDY|CRIME,French,Canada,66544
1911,Doctor Dolittle,1998,COMEDY,Spanish,France,97843
1912,Out of Sight,1998,ACTION|CRIME|ROMANCE,Italian,UK,16364
1913,Picnic at Hanging Rock,1975,DRAMA|MYSTERY,French,France,20697
1914,Smoke Signals,1998,COMEDY|DRAMA,Italian,UK,55263
1915,Voyage to the Beginning of the World,1997,DRAMA,Spanish,Italy,16975
1916,Buffalo 66,1998,ACTION|COMEDY|DRAMA,Italian,UK,40924
1917,Armageddon,1998,ACTION|ADVENTURE|SCI-FI|THRILLER,Spanish,USA,92662
1918,Lethal Weapon 4,1998,ACTION|COMEDY|CRIME|DRAMA,English,France,25073
1919,Madeline,1998,CHILDREN'S|COMEDY,French,Canada,2517
1920,Small Soldiers,1998,ANIMATION|CHILDREN'S|FANTASY|WAR,French,UK,26975
1921,Pi,1998,SCI-FI|THRILLER,French,Canada,35737
1922,Whatever,1998,DRAMA,French,Canada,62470
1923,There's Something About Mary,1998,COMEDY,English,France,67002
1924,Plan 9 from Outer Space,1958,HORROR|SCI-FI,English,UK,59988
1925,Wings,1927,DRAMA|ROMANCE|WAR,French,France,10389
1926,"Broadway Melody, The",1929,MUSICAL,French,India,13426
1927,All Quiet on the Western Front,1930,WAR,German,Italy,68195
1928,Cimarron,1931,WESTERN,Italian,UK,45909
1929,Grand Hotel,1932,DRAMA,English,USA,39837
1930,Cavalcade,1933,DRAMA,Italian,Italy,30798
1931,Mutiny on the Bounty,1935,ADVENTURE,Spanish,Canada,28722
1932,"Great Ziegfeld, The",1936,MUSICAL,English,Canada,82812
1933,"Life of ?mile Zola, The",1937,DRAMA,Spanish,India,8068
1934,You Can't Take It With You,1938,COMEDY,English,Canada,79617
1935,How Green Was My Valley,1941,DRAMA,English,India,35749
1936,Mrs. Miniver,1942,DRAMA|WAR,English,USA,3215
1937,Going My Way,1944,COMEDY,German,Italy,91554
1938,"Lost Weekend, The",1945,DRAMA,German,USA,96229
1939,"Best Years of Our Lives, The",1946,DRAMA|WAR,Spanish,USA,93750
1940,Gentleman's Agreement,1947,DRAMA,French,Canada,27740
1941,Hamlet,1948,DRAMA,English,Italy,33512
1942,All the King's Men,1949,DRAMA,French,Italy,50884
1943,"Greatest Show on Earth, The",1952,DRAMA,Italian,USA,97408
1944,From Here to Eternity,1953,DRAMA|ROMANCE|WAR,German,Italy,60811
1945,On the Waterfront,1954,CRIME|DRAMA,English,India,45534
1946,Marty,1955,DRAMA|ROMANCE,German,India,47331
1947,West Side Story,1961,MUSICAL|ROMANCE,English,Italy,67503
1948,Tom Jones,1963,COMEDY,Spanish,Canada,60097
1949,"Man for All Seasons, A",1966,DRAMA,Spanish,USA,6396
1950,In the Heat of the Night,1967,DRAMA|MYSTERY,English,USA,7008
1951,Oliver!,1968,MUSICAL,Spanish,Canada,90618
1952,Midnight Cowboy,1969,DRAMA,Italian,Canada,93849
1953,"French Connection, The",1971,ACTION|CRIME|DRAMA|THRILLER,German,Italy,71531
1954,Rocky,1976,ACTION|DRAMA,Italian,France,67400
1955,Kramer Vs. Kramer,1979,DRAMA,English,Canada,59983
1956,Ordinary People,1980,DRAMA,English,India,61416
1957,Chariots of Fire,1981,DRAMA,German,Canada,31339
1958,Terms of Endearment,1983,COMEDY|DRAMA,Italian,UK,68815
1959,Out of Africa,1985,DRAMA|ROMANCE,English,India,24934
1960,"Last Emperor, The",1987,DRAMA|WAR,English,France,11082
1961,Rain Man,1988,DRAMA,German,Canada,46041
1962,Driving Miss Daisy,1989,DRAMA,German,USA,30634
1963,Take the Money and Run,1969,COMEDY,English,India,67330
1964,Klute,1971,DRAMA|MYSTERY,English,Canada,91669
1965,Repo Man,1984,COMEDY|SCI-FI,German,India,16368
1966,Metropolitan,1990,COMEDY,German,Canada,31249
1967,Labyrinth,1986,ADVENTURE|CHILDREN'S|FANTASY,French,Italy,5039
1968,"Breakfast Club, The",1985,COMEDY|DRAMA,French,France,18715
1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A",1985,HORROR,German,UK,20427
1970,"Nightmare on Elm Street 3: Dream Warriors, A",1987,HORROR,English,USA,96721
1971,"Nightmare on Elm Street 4: The Dream Master, A",1988,HORROR,English,UK,95755
1972,"Nightmare on Elm Street 5: The Dream Child, A",1989,HORROR,German,Italy,73231
1973,Freddy's Dead: The Final Nightmare,1991,HORROR,Italian,Canada,61747
1974,Friday the 13th,1980,HORROR,English,France,93764
1975,Friday the 13th Part 2,1981,HORROR,Italian,Italy,3639
1976,Friday the 13th Part 3: 3D,1982,HORROR,German,USA,13181
1977,Friday the 13th: The Final Chapter,1984,HORROR,Italian,USA,14876
1978,Friday the 13th Part V: A New Beginning,1985,HORROR,English,India,24343
1979,Friday the 13th Part VI: Jason Lives,1986,HORROR,Italian,UK,49556
1980,Friday the 13th Part VII: The New Blood,1988,HORROR,Spanish,Italy,60977
1981,Friday the 13th Part VIII: Jason Takes Manhattan,1989,HORROR,English,Canada,8271
1982,Halloween,1978,HORROR,English,India,93515
1983,Halloween II,1981,HORROR,English,Italy,44772
1984,Halloween III: Season of the Witch,1983,HORROR,English,Italy,99588
1985,Halloween 4: The Return of Michael Myers,1988,HORROR,French,Italy,25823
1986,Halloween 5: The Revenge of Michael Myers,1989,HORROR,German,France,79704
1987,Prom Night,1980,HORROR,Spanish,Italy,43433
1988,Hello Mary Lou: Prom Night II,1987,HORROR,French,Canada,63280
1989,Prom Night III: The Last Kiss,1989,HORROR,French,Canada,35880
1990,Prom Night IV: Deliver Us From Evil,1992,HORROR,French,Canada,94773
1991,Child's Play,1988,HORROR,French,France,35161
1992,Child's Play 2,1990,HORROR,French,Italy,44306
1993,Child's Play 3,1992,HORROR,English,USA,72717
1994,Poltergeist,1982,HORROR|THRILLER,Italian,USA,2038
1995,Poltergeist II: The Other Side,1986,HORROR|THRILLER,German,Italy,7546
1996,Poltergeist III,1988,HORROR|THRILLER,French,France,13114
1997,"Exorcist, The",1973,HORROR,English,France,64945
1998,Exorcist II: The Heretic,1977,HORROR,English,France,77800
1999,"Exorcist III, The",1990,HORROR,Italian,India,92944
2000,Lethal Weapon,1987,ACTION|COMEDY|CRIME|DRAMA,French,UK,23450
2001,Lethal Weapon 2,1989,ACTION|COMEDY|CRIME|DRAMA,French,India,4410
2002,Lethal Weapon 3,1992,ACTION|COMEDY|CRIME|DRAMA,English,Italy,28534
2003,Gremlins,1984,COMEDY|HORROR,French,Canada,47373
2004,Gremlins 2: The New Batch,1990,COMEDY|HORROR,Italian,Italy,28650
2005,"Goonies, The",1985,ADVENTURE|CHILDREN'S|FANTASY,French,France,80593
2006,"Mask of Zorro, The",1998,ACTION|ADVENTURE|ROMANCE,Italian,Italy,39910
2007,Polish Wedding,1998,COMEDY,German,USA,34505
2008,"This World, Then the Fireworks",1996,CRIME|DRAMA|FILM|NOIR,English,France,35445
2009,Soylent Green,1973,SCI-FI|THRILLER,English,USA,78286
2010,Metropolis,1926,SCI-FI,English,India,94014
2011,Back to the Future Part II,1989,COMEDY|SCI-FI,English,India,75439
2012,Back to the Future Part III,1990,COMEDY|SCI-FI|WESTERN,English,USA,24074
2013,"Poseidon Adventure, The",1972,ACTION|ADVENTURE,Italian,India,75442
2014,Freaky Friday,1977,CHILDREN'S|COMEDY,Italian,USA,16509
2015,"Absent Minded Professor, The",1961,CHILDREN'S|COMEDY|FANTASY,Spanish,Canada,97095
2016,"Apple Dumpling Gang Rides Again, The",1979,CHILDREN'S|COMEDY|WESTERN,English,Canada,8812
2017,Babes in Toyland,1961,CHILDREN'S|FANTASY|MUSICAL,French,Italy,54390
2018,Bambi,1942,ANIMATION|CHILDREN'S,Italian,France,49825
2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai),1954,ACTION|DRAMA,Spanish,Canada,57624
2020,Dangerous Liaisons,1988,DRAMA|ROMANCE,Italian,France,73422
2021,Dune,1984,FANTASY|SCI-FI,French,USA,36616
2022,"Last Temptation of Christ, The",1988,DRAMA,German,USA,58531
2023,"Godfather: Part III, The",1990,ACTION|CRIME|DRAMA,French,Canada,82257
2024,"Rapture, The",1991,DRAMA|MYSTERY,English,Italy,63526
2025,Lolita,1997,DRAMA|ROMANCE,English,Canada,20203
2026,Disturbing Behavior,1998,HORROR|THRILLER,Spanish,India,80217
2027,Mafia!,1998,COMEDY|CRIME,English,France,77704
2028,Saving Private Ryan,1998,ACTION|DRAMA|WAR,German,Italy,79895
2029,Billy's Hollywood Screen Kiss,1997,COMEDY|ROMANCE,English,Canada,69891
2030,East Palace West Palace (Dong gong xi gong),1997,DRAMA,Spanish,USA,52647
2031,"$1,000,000 Duck",1971,CHILDREN'S|COMEDY,French,India,24224
2032,"Barefoot Executive, The",1971,CHILDREN'S|COMEDY,French,UK,33684
2033,"Black Cauldron, The",1985,ANIMATION|CHILDREN'S,Spanish,UK,44566
2034,"Black Hole, The",1979,SCI-FI,German,USA,62231
2035,Blackbeard's Ghost,1968,CHILDREN'S|COMEDY,Italian,Canada,77096
2036,Blank Check,1994,CHILDREN'S|COMEDY,Spanish,UK,85017
2037,Candleshoe,1977,ADVENTURE|CHILDREN'S|COMEDY,German,USA,31412
2038,"Cat from Outer Space, The",1978,CHILDREN'S|COMEDY|SCI-FI,Spanish,Canada,30973
2039,Cheetah,1989,ADVENTURE|CHILDREN'S,Spanish,India,47005
2040,"Computer Wore Tennis Shoes, The",1970,CHILDREN'S|COMEDY,Italian,Italy,10477
2041,Condorman,1981,ACTION|ADVENTURE|CHILDREN'S|COMEDY,Spanish,France,38319
2042,D2: The Mighty Ducks,1994,CHILDREN'S|COMEDY,French,UK,17751
2043,Darby O'Gill and the Little People,1959,ADVENTURE|CHILDREN'S|FANTASY,Spanish,France,76491
2044,"Devil and Max Devlin, The",1981,COMEDY,French,Italy,3701
2045,"Far Off Place, A",1993,ADVENTURE|CHILDREN'S|DRAMA|ROMANCE,Spanish,USA,61968
2046,Flight of the Navigator,1986,ADVENTURE|CHILDREN'S|SCI-FI,French,UK,18975
2047,"Gnome-Mobile, The",1967,CHILDREN'S,Spanish,UK,36308
2048,"Great Mouse Detective, The",1986,ANIMATION|CHILDREN'S,Spanish,France,73266
2049,"Happiest Millionaire, The",1967,COMEDY|MUSICAL,English,Canada,57235
2050,Herbie Goes Bananas,1980,ADVENTURE|CHILDREN'S|COMEDY,German,India,70022
2051,Herbie Goes to Monte Carlo,1977,ADVENTURE|CHILDREN'S|COMEDY,Italian,Canada,29945
2052,Hocus Pocus,1993,CHILDREN'S|COMEDY,Spanish,India,4381
2053,"Honey, I Blew Up the Kid",1992,CHILDREN'S|COMEDY|SCI-FI,Spanish,Italy,8011
2054,"Honey, I Shrunk the Kids",1989,ADVENTURE|CHILDREN'S|COMEDY|FANTASY|SCI-FI,English,UK,36308
2055,Hot Lead and Cold Feet,1978,COMEDY|WESTERN,German,UK,58823
2056,In Search of the Castaways,1962,ADVENTURE|CHILDREN'S,German,UK,75412
2057,"Incredible Journey, The",1963,ADVENTURE|CHILDREN'S,Italian,India,63541
2058,"Negotiator, The",1998,ACTION|THRILLER,German,Italy,73877
2059,"Parent Trap, The",1998,CHILDREN'S|DRAMA,Italian,France,81695
2060,BASEketball,1998,COMEDY,English,UK,3697
2061,Full Tilt Boogie,1997,DOCUMENTARY,German,USA,39194
2062,"Governess, The",1998,DRAMA|ROMANCE,English,UK,7555
2063,Seventh Heaven (Le Septi¨¨me ciel),1997,DRAMA|ROMANCE,Italian,France,6696
2064,Roger & Me,1989,COMEDY|DOCUMENTARY,Spanish,France,63385
2065,"Purple Rose of Cairo, The",1985,COMEDY|DRAMA|ROMANCE,English,UK,11824
2066,Out of the Past,1947,FILM|NOIR,German,UK,54802
2067,Doctor Zhivago,1965,DRAMA|ROMANCE|WAR,Italian,UK,86655
2068,Fanny and Alexander,1982,DRAMA,English,India,94824
2069,"Trip to Bountiful, The",1985,DRAMA,English,France,82701
2070,Tender Mercies,1983,DRAMA,French,USA,29085
2071,And the Band Played On,1993,DRAMA,English,Canada,52260
2072,"'burbs, The",1989,COMEDY,English,France,52593
2073,Fandango,1985,COMEDY,French,India,52182
2074,"Night Porter, The (Il Portiere di notte)",1974,DRAMA,German,USA,94583
2075,Mephisto,1981,DRAMA|WAR,French,France,64840
2076,Blue Velvet,1986,DRAMA|MYSTERY,Italian,USA,98481
2077,"Journey of Natty Gann, The",1985,ADVENTURE|CHILDREN'S,English,France,46412
2078,"Jungle Book, The",1967,ANIMATION|CHILDREN'S|COMEDY|MUSICAL,German,Italy,55209
2079,Kidnapped,1960,CHILDREN'S|DRAMA,Italian,USA,87211
2080,Lady and the Tramp,1955,ANIMATION|CHILDREN'S|COMEDY|MUSICAL|ROMANCE,Spanish,Canada,61828
2081,"Little Mermaid, The",1989,ANIMATION|CHILDREN'S|COMEDY|MUSICAL|ROMANCE,Italian,India,53269
2082,"Mighty Ducks, The",1992,CHILDREN'S|COMEDY,English,USA,95031
2083,"Muppet Christmas Carol, The",1992,CHILDREN'S|MUSICAL,German,France,62142
2084,Newsies,1992,CHILDREN'S|MUSICAL,Italian,USA,54084
2085,101 Dalmatians,1961,ANIMATION|CHILDREN'S,French,Italy,86124
2086,One Magic Christmas,1985,DRAMA|FANTASY,French,India,67905
2087,Peter Pan,1953,ANIMATION|CHILDREN'S|FANTASY|MUSICAL,Spanish,USA,46201
2088,Popeye,1980,ADVENTURE|COMEDY|MUSICAL,English,Italy,53013
2089,"Rescuers Down Under, The",1990,ANIMATION|CHILDREN'S,English,UK,46059
2090,"Rescuers, The",1977,ANIMATION|CHILDREN'S,Spanish,France,76214
2091,Return from Witch Mountain,1978,CHILDREN'S|SCI-FI,French,Canada,15563
2092,"Return of Jafar, The",1993,ANIMATION|CHILDREN'S|MUSICAL,English,India,48601
2093,Return to Oz,1985,ADVENTURE|CHILDREN'S|FANTASY|SCI-FI,Italian,India,94182
2094,"Rocketeer, The",1991,ACTION|ADVENTURE|SCI-FI,French,France,92209
2095,"Shaggy D.A., The",1976,CHILDREN'S|COMEDY,Italian,Italy,98946
2096,Sleeping Beauty,1959,ANIMATION|CHILDREN'S|MUSICAL,German,Italy,36682
2097,Something Wicked This Way Comes,1983,CHILDREN'S|HORROR,Spanish,Italy,2474
2098,Son of Flubber,1963,CHILDREN'S|COMEDY,Spanish,Canada,55436
2099,Song of the South,1946,ADVENTURE|ANIMATION|CHILDREN'S|MUSICAL,English,USA,20575
2100,Splash,1984,COMEDY|FANTASY|ROMANCE,French,Canada,42321
2101,Squanto: A Warrior's Tale,1994,ADVENTURE|DRAMA,Spanish,Canada,2148
2102,Steamboat Willie,1940,ANIMATION|CHILDREN'S|COMEDY|MUSICAL,German,France,95516
2103,Tall Tale,1994,ADVENTURE|CHILDREN'S,English,UK,15693
2104,Tex,1982,DRAMA,French,USA,87274
2105,Tron,1982,ACTION|ADVENTURE|FANTASY|SCI-FI,Italian,Canada,14703
2106,Swing Kids,1993,DRAMA|WAR,German,Canada,56593
2107,Halloween: H20,1998,HORROR|THRILLER,French,France,77494
2108,L.A. Story,1991,COMEDY|ROMANCE,German,USA,50240
2109,"Jerk, The",1979,COMEDY,English,India,59784
2110,Dead Men Don't Wear Plaid,1982,COMEDY|CRIME|THRILLER,German,India,63521
2111,"Man with Two Brains, The",1983,COMEDY,Italian,UK,24875
2112,Grand Canyon,1991,CRIME|DRAMA,Italian,UK,38453
2113,Graveyard Shift,1990,HORROR|THRILLER,French,France,7574
2114,"Outsiders, The",1983,DRAMA,Spanish,USA,54003
2115,Indiana Jones and the Temple of Doom,1984,ACTION|ADVENTURE,Italian,France,20180
2116,"Lord of the Rings, The",1978,ADVENTURE|ANIMATION|CHILDREN'S|SCI-FI,French,Italy,15298
2117,Nineteen Eighty-Four,1984,DRAMA|SCI-FI,French,France,71853
2118,"Dead Zone, The",1983,HORROR|THRILLER,English,USA,22368
2119,Maximum Overdrive,1986,HORROR,English,France,36215
2120,Needful Things,1993,DRAMA|HORROR,Spanish,USA,12398
2121,Cujo,1983,HORROR|THRILLER,Spanish,UK,66359
2122,Children of the Corn,1984,HORROR|THRILLER,English,Italy,19613
2123,All Dogs Go to Heaven,1989,ANIMATION|CHILDREN'S,Italian,India,12882
2124,"Addams Family, The",1991,COMEDY,German,Italy,56714
2125,Ever After: A Cinderella Story,1998,DRAMA|ROMANCE,Spanish,Canada,49463
2126,Snake Eyes,1998,ACTION|CRIME|MYSTERY|THRILLER,English,USA,48026
2127,"First Love, Last Rites",1997,DRAMA|ROMANCE,French,Italy,42160
2128,Safe Men,1998,COMEDY,English,UK,92238
2129,"Saltmen of Tibet, The",1997,DOCUMENTARY,Italian,USA,18375
2130,Atlantic City,1980,CRIME|DRAMA|ROMANCE,German,India,55004
2131,Autumn Sonata (H?stsonaten ),1978,DRAMA,English,Canada,79841
2132,Who's Afraid of Virginia Woolf?,1966,DRAMA,Italian,USA,33624
2133,Adventures in Babysitting,1987,ADVENTURE|COMEDY,Spanish,USA,2245
2134,Weird Science,1985,COMEDY,Spanish,India,77188
2135,Doctor Dolittle,1967,ADVENTURE|MUSICAL,French,USA,81594
2136,"Nutty Professor, The",1963,COMEDY,English,UK,39740
2137,Charlotte's Web,1973,ANIMATION|CHILDREN'S,German,Canada,76704
2138,Watership Down,1978,ANIMATION|CHILDREN'S|DRAMA|FANTASY,French,UK,11666
2139,"Secret of NIMH, The",1982,ANIMATION|CHILDREN'S,English,France,7018
2140,"Dark Crystal, The",1982,CHILDREN'S|FANTASY|SCI-FI,English,USA,91856
2141,"American Tail, An",1986,ANIMATION|CHILDREN'S|COMEDY,German,Italy,61542
2142,"American Tail: Fievel Goes West, An",1991,ANIMATION|CHILDREN'S|COMEDY,Italian,Canada,72043
2143,Legend,1985,ADVENTURE|FANTASY|ROMANCE,English,India,31833
2144,Sixteen Candles,1984,COMEDY,Italian,USA,83470
2145,Pretty in Pink,1986,COMEDY|DRAMA|ROMANCE,Italian,France,94963
2146,St. Elmo's Fire,1985,DRAMA|ROMANCE,Spanish,India,2098
2147,"Clan of the Cave Bear, The",1986,DRAMA,French,UK,86616
2148,House,1986,COMEDY|HORROR,German,Canada,33425
2149,House II: The Second Story,1987,COMEDY|HORROR,Italian,India,81698
2150,"Gods Must Be Crazy, The",1980,COMEDY,French,USA,89514
2151,"Gods Must Be Crazy II, The",1989,COMEDY,Spanish,India,43037
2152,Air Bud: Golden Receiver,1998,CHILDREN'S|COMEDY,Italian,Italy,32176
2153,"Avengers, The",1998,ACTION|ADVENTURE,German,Canada,93377
2154,How Stella Got Her Groove Back,1998,DRAMA|ROMANCE,English,Italy,95652
2155,"Slums of Beverly Hills, The",1998,COMEDY,French,UK,37482
2156,"Best Man, The (Il Testimone dello sposo)",1997,COMEDY|DRAMA,French,USA,45214
2157,"Chambermaid on the Titanic, The",1998,ROMANCE,English,UK,5446
2158,"Henry: Portrait of a Serial Killer, Part 2",1996,CRIME|HORROR,Italian,UK,83167
2159,Henry: Portrait of a Serial Killer,1990,CRIME|HORROR,English,Canada,50000
2160,Rosemary's Baby,1968,HORROR|THRILLER,English,USA,75438
2161,"NeverEnding Story, The",1984,ADVENTURE|CHILDREN'S|FANTASY,Italian,UK,66280
2162,"NeverEnding Story II: The Next Chapter, The",1990,ADVENTURE|CHILDREN'S|FANTASY,Spanish,USA,21009
2163,Attack of the Killer Tomatoes!,1980,COMEDY|HORROR,German,India,76969
2164,Surf Nazis Must Die,1987,DRAMA,Spanish,India,55499
2165,Your Friends and Neighbors,1998,DRAMA,English,France,10981
2166,Return to Paradise,1998,DRAMA|ROMANCE,French,Italy,83586
2167,Blade,1998,ACTION|ADVENTURE|HORROR,English,Canada,93628
2168,Dance with Me,1998,DRAMA|ROMANCE,Spanish,Canada,60594
2169,Dead Man on Campus,1998,COMEDY,German,UK,7295
2170,Wrongfully Accused,1998,ACTION|COMEDY,Spanish,USA,69338
2171,"Next Stop, Wonderland",1998,COMEDY|DRAMA|ROMANCE,Italian,France,25906
2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",1998,COMEDY,English,Italy,77578
2173,"Navigator: A Mediaeval Odyssey, The",1988,ADVENTURE|FANTASY|SCI-FI,German,France,78737
2174,Beetlejuice,1988,COMEDY|FANTASY,Italian,Canada,10296
2175,D¨¦j¨¤ Vu,1997,DRAMA|ROMANCE,Italian,USA,13034
2176,Rope,1948,THRILLER,Italian,France,28650
2177,Family Plot,1976,COMEDY|THRILLER,Italian,India,65502
2178,Frenzy,1972,THRILLER,Spanish,Canada,82020
2179,Topaz,1969,THRILLER,French,France,77397
2180,Torn Curtain,1966,THRILLER,English,France,94374
2181,Marnie,1964,THRILLER,French,USA,12323
2182,"Wrong Man, The",1956,DRAMA|FILM|NOIR|THRILLER,English,USA,74139
2183,"Man Who Knew Too Much, The",1956,THRILLER,Spanish,UK,28990
2184,"Trouble with Harry, The",1955,MYSTERY|THRILLER,Spanish,Italy,9944
2185,I Confess,1953,THRILLER,French,USA,70766
2186,Strangers on a Train,1951,FILM|NOIR|THRILLER,German,Canada,21752
2187,Stage Fright,1950,MYSTERY|THRILLER,German,India,26735
2188,54,1998,DRAMA,Italian,UK,7807
2189,I Married A Strange Person,1997,ANIMATION,English,UK,64516
2190,Why Do Fools Fall In Love?,1998,DRAMA,Spanish,India,43463
2191,"Merry War, A",1997,COMEDY,English,India,97271
2192,See the Sea (Regarde la mer),1997,DRAMA,Spanish,USA,16393
2193,Willow,1988,ACTION|ADVENTURE|FANTASY,English,India,2361
2194,"Untouchables, The",1987,ACTION|CRIME|DRAMA,Italian,France,43128
2195,Dirty Work,1998,COMEDY,Spanish,France,55997
2196,Knock Off,1998,ACTION,English,France,47992
2197,Firelight,1997,DRAMA,English,Italy,49764
2198,Modulations,1998,DOCUMENTARY,Italian,India,6035
2199,Phoenix,1998,CRIME|DRAMA,Italian,Canada,64275
2200,Under Capricorn,1949,DRAMA,Spanish,Canada,62903
2201,"Paradine Case, The",1947,DRAMA,Italian,USA,43226
2202,Lifeboat,1944,DRAMA|THRILLER|WAR,German,France,81274
2203,Shadow of a Doubt,1943,FILM|NOIR|THRILLER,Italian,USA,77750
2204,Saboteur,1942,THRILLER,French,India,62684
2205,Mr. & Mrs. Smith,1941,COMEDY,French,France,84813
2206,Suspicion,1941,MYSTERY|THRILLER,Spanish,India,91052
2207,Jamaica Inn,1939,DRAMA,Spanish,USA,68702
2208,"Lady Vanishes, The",1938,COMEDY|MYSTERY|ROMANCE|THRILLER,Italian,USA,72783
2209,Young and Innocent,1937,CRIME|THRILLER,Italian,UK,87349
2210,Sabotage,1936,THRILLER,English,India,7970
2211,Secret Agent,1936,THRILLER,German,India,36311
2212,"Man Who Knew Too Much, The",1934,THRILLER,English,France,55437
2213,Waltzes from Vienna,1933,COMEDY|MUSICAL,Spanish,Italy,71501
2214,Number Seventeen,1932,THRILLER,German,Canada,83614
2215,Rich and Strange,1932,COMEDY|ROMANCE,Spanish,France,95467
2216,"Skin Game, The",1931,DRAMA,Spanish,France,85142
2217,Elstree Calling,1930,COMEDY|MUSICAL,German,France,68920
2218,Juno and Paycock,1930,DRAMA,English,India,82031
2219,Murder!,1930,MYSTERY|THRILLER,Italian,Italy,46621
2220,"Manxman, The",1929,DRAMA,English,Italy,32504
2221,Blackmail,1929,THRILLER,Spanish,France,67893
2222,Champagne,1928,COMEDY,German,USA,91837
2223,"Farmer's Wife, The",1928,COMEDY,German,UK,66019
2224,Downhill,1927,DRAMA,German,UK,31765
2225,Easy Virtue,1927,DRAMA,Spanish,UK,11412
2226,"Ring, The",1927,DRAMA,German,USA,8010
2227,"Lodger, The",1926,THRILLER,Spanish,USA,75444
2228,"Mountain Eagle, The",1926,DRAMA,German,Italy,23643
2229,"Pleasure Garden, The",1925,DRAMA,French,UK,86301
2230,Always Tell Your Wife,1923,COMEDY,Spanish,USA,66849
2231,Rounders,1998,CRIME|DRAMA,German,Canada,67162
2232,Cube,1997,SCI-FI|THRILLER,German,USA,49197
2233,Digging to China,1998,DRAMA,Spanish,France,53490
2234,Let's Talk About Sex,1998,DRAMA,German,UK,14807
2235,One Man's Hero,1999,DRAMA|WAR,Spanish,Italy,50613
2236,Simon Birch,1998,DRAMA,English,India,80141
2237,Without Limits,1998,DRAMA,French,USA,30990
2238,Seven Beauties (Pasqualino Settebellezze),1976,COMEDY|DRAMA,German,Italy,70902
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),1975,COMEDY|DRAMA,German,France,98789
2240,My Bodyguard,1980,DRAMA,Italian,Canada,87436
2241,Class,1983,COMEDY,French,USA,75560
2242,"Grandview, U.S.A.",1984,DRAMA,Spanish,USA,10883
2243,Broadcast News,1987,COMEDY|DRAMA|ROMANCE,English,Italy,99698
2244,"Allnighter, The",1987,COMEDY|ROMANCE,German,UK,52557
2245,Working Girl,1988,COMEDY|DRAMA,Italian,UK,93503
2246,Stars and Bars,1988,COMEDY,Spanish,UK,57726
2247,Married to the Mob,1988,COMEDY,German,USA,44110
2248,Say Anything...,1989,COMEDY|DRAMA|ROMANCE,French,USA,82151
2249,My Blue Heaven,1990,COMEDY,French,USA,42144
2250,Men Don't Leave,1990,DRAMA,German,USA,92655
2251,"Cabinet of Dr. Ramirez, The",1991,COMEDY,French,Italy,13748
2252,Hero,1992,COMEDY|DRAMA,German,India,70851
2253,Toys,1992,ACTION|COMEDY|FANTASY,Italian,UK,90615
2254,Choices,1981,DRAMA,English,Italy,41330
2255,Young Doctors in Love,1982,COMEDY,Italian,Canada,85859
2256,Parasite,1982,HORROR|SCI-FI,German,USA,77184
2257,No Small Affair,1984,COMEDY|ROMANCE,German,Canada,5942
2258,Master Ninja I,1984,ACTION,German,USA,89781
2259,Blame It on Rio,1984,COMEDY|ROMANCE,English,Italy,98929
2260,Wisdom,1986,ACTION|CRIME,French,USA,95578
2261,One Crazy Summer,1986,COMEDY,French,USA,62699
2262,About Last Night...,1986,COMEDY|DRAMA|ROMANCE,English,USA,64461
2263,"Seventh Sign, The",1988,THRILLER,Italian,USA,44264
2264,We're No Angels,1989,DRAMA,Italian,France,59777
2265,Nothing But Trouble,1991,ADVENTURE|COMEDY,German,India,94870
2266,"Butcher's Wife, The",1991,COMEDY|ROMANCE,Italian,UK,81631
2267,Mortal Thoughts,1991,MYSTERY|THRILLER,German,USA,88635
2268,"Few Good Men, A",1992,CRIME|DRAMA,Italian,USA,47771
2269,Indecent Proposal,1993,DRAMA,Spanish,Italy,80809
2270,"Century of Cinema, A",1994,DOCUMENTARY,Italian,UK,38772
2271,Permanent Midnight,1998,DRAMA,English,Italy,56083
2272,One True Thing,1998,DRAMA,German,France,85477
2273,Rush Hour,1998,ACTION|THRILLER,Spanish,Italy,43154
2274,Lilian's Story,1995,DRAMA,Italian,Canada,27424
